order_id,customer_id,order_date,product_name,category,amount,status
10347,193,2026-02-28 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10348,193,2026-03-17 00:00:00,Wireless Mouse,Electronics,1200,Completed
10349,193,2026-05-04 00:00:00,LED Desk Lamp,Furniture,2200,Returned
10350,194,2025-12-05 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10351,195,2025-12-08 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10352,195,2026-01-01 00:00:00,Wireless Mouse,Electronics,1200,Completed
10353,198,2026-05-07 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10354,198,2026-05-26 00:00:00,Resistance Bands Set,Fitness,950,Completed
10355,199,2026-04-22 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10356,200,2026-05-28 00:00:00,Wireless Mouse,Electronics,1200,Completed
10357,202,2026-05-10 00:00:00,Leather Notebook,Stationery,600,Completed
10358,203,2026-04-12 00:00:00,Leather Notebook,Stationery,1200,Completed
10359,203,2026-04-28 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10360,204,2026-05-22 00:00:00,Water Bottle 1L,Fitness,800,Completed
10361,206,2026-01-27 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10362,206,2026-02-22 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10363,211,2026-02-23 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10364,211,2026-04-15 00:00:00,Yoga Mat,Fitness,1500,Completed
10365,212,2026-03-22 00:00:00,Leather Notebook,Stationery,1200,Completed
10366,212,2026-04-26 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10367,213,2026-02-06 00:00:00,Wireless Mouse,Electronics,1200,Completed
10368,213,2026-03-25 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10369,213,2026-04-08 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10370,214,2026-05-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10371,215,2026-03-21 00:00:00,Wireless Mouse,Electronics,2400,Completed
10372,215,2026-03-31 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10373,215,2026-04-24 00:00:00,Noise Cancelling Headphones,Electronics,17000,Returned
10374,216,2026-03-05 00:00:00,Leather Notebook,Stationery,1200,Completed
10375,216,2026-03-21 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10376,216,2026-05-11 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10377,217,2026-02-17 00:00:00,Yoga Mat,Fitness,3000,Returned
10378,217,2026-04-01 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10379,217,2026-05-21 00:00:00,Leather Notebook,Stationery,1200,Completed
10380,218,2026-01-31 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10381,218,2026-03-14 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10382,218,2026-04-06 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10383,219,2026-04-03 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10384,219,2026-04-14 00:00:00,Resistance Bands Set,Fitness,950,Completed
10385,220,2026-03-28 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10386,220,2026-05-11 00:00:00,Yoga Mat,Fitness,1500,Completed
10387,221,2025-12-04 00:00:00,Resistance Bands Set,Fitness,950,Completed
10388,221,2026-01-30 00:00:00,Yoga Mat,Fitness,3000,Completed
10389,223,2025-12-07 00:00:00,Yoga Mat,Fitness,1500,Completed
10390,224,2026-05-28 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10391,225,2026-03-14 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10392,225,2026-04-08 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10393,225,2026-04-26 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10394,225,2026-05-14 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10395,226,2026-02-28 00:00:00,Water Bottle 1L,Fitness,1600,Returned
10396,227,2026-01-03 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10397,227,2026-03-01 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10398,227,2026-04-02 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10399,227,2026-04-14 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10400,227,2026-05-03 00:00:00,LED Desk Lamp,Furniture,6600,Returned
10401,228,2026-01-01 00:00:00,Resistance Bands Set,Fitness,950,Completed
10402,229,2026-04-02 00:00:00,Leather Notebook,Stationery,600,Completed
10403,229,2026-04-13 00:00:00,Leather Notebook,Stationery,1800,Returned
10404,231,2026-04-05 00:00:00,Yoga Mat,Fitness,3000,Completed
10405,231,2026-05-30 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10406,232,2026-04-14 00:00:00,Water Bottle 1L,Fitness,800,Completed
10407,233,2026-03-02 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10408,233,2026-03-29 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10409,233,2026-04-24 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10410,235,2026-03-09 00:00:00,Wireless Mouse,Electronics,2400,Completed
10411,235,2026-05-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10412,236,2026-02-25 00:00:00,Water Bottle 1L,Fitness,800,Completed
10413,236,2026-04-04 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10414,237,2026-05-16 00:00:00,Resistance Bands Set,Fitness,950,Completed
10415,238,2026-01-13 00:00:00,Yoga Mat,Fitness,1500,Completed
10416,238,2026-03-13 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10417,238,2026-04-18 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10418,238,2026-05-17 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10419,239,2025-12-30 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10420,239,2026-01-14 00:00:00,Resistance Bands Set,Fitness,950,Completed
10421,239,2026-02-15 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10422,239,2026-03-13 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10423,240,2026-01-18 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10424,240,2026-02-04 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10425,242,2026-05-28 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10426,244,2026-04-14 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10427,244,2026-05-12 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10428,245,2026-04-06 00:00:00,Wireless Mouse,Electronics,2400,Completed
10429,245,2026-04-26 00:00:00,Leather Notebook,Stationery,1200,Completed
10430,245,2026-05-21 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10431,246,2026-02-15 00:00:00,Yoga Mat,Fitness,3000,Completed
10432,246,2026-04-09 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10433,246,2026-06-01 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10434,247,2026-01-12 00:00:00,Yoga Mat,Fitness,1500,Completed
10435,247,2026-01-30 00:00:00,Wireless Mouse,Electronics,3600,Completed
10436,247,2026-03-27 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10437,247,2026-05-12 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10438,249,2026-01-29 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10439,251,2026-01-15 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10440,251,2026-03-14 00:00:00,Leather Notebook,Stationery,600,Completed
10441,251,2026-04-16 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10442,251,2026-05-08 00:00:00,Leather Notebook,Stationery,600,Completed
10443,252,2026-01-15 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10444,252,2026-02-26 00:00:00,Leather Notebook,Stationery,600,Completed
10445,253,2026-02-16 00:00:00,Mechanical Keyboard,Electronics,9000,Returned
10446,253,2026-04-15 00:00:00,Yoga Mat,Fitness,1500,Completed
10447,253,2026-05-01 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10448,253,2026-05-15 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10449,254,2026-04-04 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10450,254,2026-05-25 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10451,255,2026-03-10 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10452,255,2026-04-29 00:00:00,Wireless Mouse,Electronics,3600,Completed
10453,256,2026-05-12 00:00:00,Wireless Mouse,Electronics,2400,Completed
10454,257,2026-01-17 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10455,257,2026-03-14 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10456,257,2026-04-25 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10457,258,2026-01-22 00:00:00,Leather Notebook,Stationery,600,Completed
10458,258,2026-02-15 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10459,258,2026-04-07 00:00:00,Wireless Mouse,Electronics,2400,Completed
10460,258,2026-06-01 00:00:00,Wireless Mouse,Electronics,2400,Completed
10461,259,2026-03-05 00:00:00,Leather Notebook,Stationery,1200,Completed
10462,259,2026-05-03 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10463,260,2026-03-19 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10464,260,2026-04-09 00:00:00,Wireless Mouse,Electronics,1200,Completed
10465,260,2026-04-23 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10466,262,2026-05-20 00:00:00,Wireless Mouse,Electronics,2400,Completed
10467,263,2026-03-09 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10468,263,2026-04-21 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10469,263,2026-05-11 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10470,264,2026-04-11 00:00:00,Leather Notebook,Stationery,600,Completed
10471,264,2026-05-20 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10472,265,2026-03-31 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10473,265,2026-04-21 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10474,265,2026-05-23 00:00:00,Water Bottle 1L,Fitness,800,Completed
10475,266,2026-05-24 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10476,267,2026-01-19 00:00:00,Leather Notebook,Stationery,600,Completed
10477,267,2026-02-16 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10478,268,2026-01-28 00:00:00,Leather Notebook,Stationery,1200,Completed
10479,268,2026-02-13 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10480,268,2026-04-11 00:00:00,Yoga Mat,Fitness,1500,Completed
10481,268,2026-06-01 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10482,269,2026-01-09 00:00:00,Resistance Bands Set,Fitness,950,Completed
10483,269,2026-01-23 00:00:00,Water Bottle 1L,Fitness,800,Completed
10484,269,2026-02-26 00:00:00,Water Bottle 1L,Fitness,800,Completed
10485,270,2026-05-17 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10486,271,2026-03-29 00:00:00,Wireless Mouse,Electronics,1200,Completed
10487,271,2026-05-10 00:00:00,Water Bottle 1L,Fitness,800,Completed
10488,273,2026-02-14 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10489,273,2026-03-06 00:00:00,Wireless Mouse,Electronics,2400,Completed
10490,273,2026-04-15 00:00:00,Leather Notebook,Stationery,1200,Completed
10491,274,2026-05-02 00:00:00,Resistance Bands Set,Fitness,950,Completed
10492,275,2025-12-04 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10493,275,2025-12-26 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10494,275,2026-01-25 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10495,275,2026-02-08 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10496,275,2026-04-08 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10497,276,2025-12-22 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10498,276,2026-02-17 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10499,278,2026-05-21 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10500,279,2026-02-02 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10501,279,2026-02-25 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10502,279,2026-04-25 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10503,279,2026-05-23 00:00:00,Water Bottle 1L,Fitness,800,Completed
10504,280,2026-03-03 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10505,281,2026-05-25 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10506,282,2026-03-14 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10507,282,2026-04-28 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10508,282,2026-05-15 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10509,284,2025-12-28 00:00:00,Leather Notebook,Stationery,600,Completed
10510,284,2026-02-24 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10511,285,2026-02-19 00:00:00,Wireless Mouse,Electronics,1200,Completed
10512,285,2026-04-04 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10513,285,2026-04-17 00:00:00,Leather Notebook,Stationery,1200,Completed
10514,285,2026-05-03 00:00:00,Leather Notebook,Stationery,600,Completed
10515,285,2026-05-19 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10516,286,2026-01-04 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10517,286,2026-01-19 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10518,286,2026-03-17 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10519,286,2026-03-31 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10520,286,2026-04-14 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10521,286,2026-04-28 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10522,287,2026-04-19 00:00:00,Water Bottle 1L,Fitness,800,Completed
10523,287,2026-05-01 00:00:00,Yoga Mat,Fitness,4500,Completed
10524,288,2026-01-18 00:00:00,Water Bottle 1L,Fitness,800,Completed
10525,288,2026-02-22 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10526,288,2026-04-07 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10527,289,2026-05-22 00:00:00,Yoga Mat,Fitness,3000,Returned
10528,290,2026-05-03 00:00:00,Wireless Mouse,Electronics,2400,Completed
10529,291,2026-03-11 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10530,291,2026-04-10 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10531,291,2026-05-23 00:00:00,Wireless Mouse,Electronics,2400,Completed
10532,292,2026-04-11 00:00:00,Wireless Mouse,Electronics,2400,Completed
10533,292,2026-04-23 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10534,293,2026-01-26 00:00:00,Wireless Mouse,Electronics,2400,Completed
10535,293,2026-03-17 00:00:00,Ergonomic Office Chair,Furniture,12500,Returned
10536,293,2026-04-18 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10537,294,2026-02-22 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10538,294,2026-03-14 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10539,296,2025-12-27 00:00:00,Wireless Mouse,Electronics,2400,Completed
10540,296,2026-01-06 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10541,299,2026-03-12 00:00:00,Resistance Bands Set,Fitness,950,Completed
10542,299,2026-05-06 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10543,300,2025-12-13 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10544,302,2026-04-30 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10545,303,2026-04-16 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10546,303,2026-04-29 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10547,303,2026-05-10 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10548,304,2026-02-22 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10549,304,2026-03-20 00:00:00,Wireless Mouse,Electronics,2400,Completed
10550,304,2026-04-19 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10551,304,2026-05-24 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10552,305,2026-01-16 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10553,305,2026-02-04 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10554,305,2026-03-19 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10555,306,2025-12-13 00:00:00,Ergonomic Office Chair,Furniture,12500,Returned
10556,306,2026-01-01 00:00:00,Water Bottle 1L,Fitness,800,Completed
10557,307,2026-05-23 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10558,308,2026-01-19 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10559,308,2026-02-28 00:00:00,Yoga Mat,Fitness,1500,Completed
10560,311,2026-01-31 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10561,311,2026-03-18 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10562,312,2026-01-04 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10563,313,2026-02-20 00:00:00,Resistance Bands Set,Fitness,950,Returned
10564,313,2026-03-03 00:00:00,Wireless Mouse,Electronics,1200,Returned
10565,313,2026-03-17 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10566,314,2026-02-08 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10567,314,2026-03-28 00:00:00,Yoga Mat,Fitness,3000,Completed
10568,314,2026-05-16 00:00:00,Wireless Mouse,Electronics,3600,Completed
10569,315,2025-12-13 00:00:00,Wireless Mouse,Electronics,1200,Completed
10570,315,2026-01-06 00:00:00,Wireless Mouse,Electronics,1200,Completed
10571,316,2026-02-04 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10572,316,2026-04-02 00:00:00,Wireless Mouse,Electronics,3600,Completed
10573,316,2026-05-13 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10574,318,2025-12-30 00:00:00,Wireless Mouse,Electronics,2400,Completed
10575,318,2026-02-26 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10576,318,2026-04-18 00:00:00,Resistance Bands Set,Fitness,1900,Returned
10577,318,2026-05-26 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10578,319,2026-04-30 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10579,320,2026-01-17 00:00:00,Water Bottle 1L,Fitness,800,Completed
10580,320,2026-02-17 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10581,320,2026-04-05 00:00:00,Leather Notebook,Stationery,600,Completed
10582,322,2026-02-09 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10583,323,2025-12-18 00:00:00,Leather Notebook,Stationery,1200,Completed
10584,324,2026-04-17 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10585,324,2026-05-08 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10586,325,2026-04-20 00:00:00,Yoga Mat,Fitness,3000,Completed
10587,325,2026-05-18 00:00:00,Wireless Mouse,Electronics,3600,Completed
10588,326,2026-01-18 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10589,326,2026-02-10 00:00:00,Leather Notebook,Stationery,1200,Completed
10590,326,2026-03-26 00:00:00,Yoga Mat,Fitness,1500,Completed
10591,326,2026-05-25 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10592,327,2026-05-21 00:00:00,Yoga Mat,Fitness,1500,Completed
10593,328,2026-05-17 00:00:00,Wireless Mouse,Electronics,2400,Completed
10594,332,2026-03-29 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10595,332,2026-04-16 00:00:00,Yoga Mat,Fitness,4500,Completed
10596,333,2026-02-12 00:00:00,Resistance Bands Set,Fitness,950,Completed
10597,333,2026-03-04 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10598,333,2026-03-29 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10599,333,2026-05-12 00:00:00,Yoga Mat,Fitness,1500,Completed
10600,334,2025-12-21 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10601,335,2026-03-03 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10602,335,2026-03-26 00:00:00,Yoga Mat,Fitness,3000,Completed
10603,335,2026-05-02 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10604,336,2025-12-31 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10605,336,2026-01-14 00:00:00,Wireless Mouse,Electronics,3600,Completed
10606,337,2026-03-22 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10607,337,2026-04-12 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10608,338,2026-01-28 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10609,339,2026-04-24 00:00:00,Gel Pen Pack of 10,Stationery,250,Returned
10610,340,2025-12-08 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10611,340,2026-01-07 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10612,340,2026-01-28 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10613,340,2026-03-26 00:00:00,Yoga Mat,Fitness,4500,Completed
10614,340,2026-05-16 00:00:00,Yoga Mat,Fitness,4500,Completed
10615,341,2026-02-24 00:00:00,Wireless Mouse,Electronics,1200,Completed
10616,342,2026-03-20 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10617,342,2026-03-30 00:00:00,Yoga Mat,Fitness,1500,Completed
10618,342,2026-04-11 00:00:00,Resistance Bands Set,Fitness,950,Completed
10619,343,2026-05-03 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10620,344,2026-01-16 00:00:00,Resistance Bands Set,Fitness,950,Completed
10621,344,2026-02-16 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10622,344,2026-04-01 00:00:00,Water Bottle 1L,Fitness,800,Completed
10623,344,2026-05-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10624,345,2026-04-06 00:00:00,Yoga Mat,Fitness,1500,Returned
10625,345,2026-06-01 00:00:00,Water Bottle 1L,Fitness,800,Completed
10626,347,2025-12-05 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10627,347,2026-01-21 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10628,347,2026-02-17 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10629,347,2026-03-09 00:00:00,Leather Notebook,Stationery,1800,Completed
10630,349,2026-03-08 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10631,349,2026-03-20 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10632,349,2026-04-16 00:00:00,Noise Cancelling Headphones,Electronics,25500,Returned
10633,351,2026-03-11 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10634,351,2026-04-18 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10635,351,2026-05-19 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10636,352,2026-03-10 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10637,352,2026-04-01 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10638,352,2026-05-23 00:00:00,Leather Notebook,Stationery,1200,Completed
10639,353,2025-12-27 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10640,354,2026-03-11 00:00:00,Noise Cancelling Headphones,Electronics,17000,Returned
10641,354,2026-03-25 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10642,355,2025-12-08 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10643,355,2026-01-23 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10644,355,2026-03-02 00:00:00,Yoga Mat,Fitness,1500,Completed
10645,356,2026-02-15 00:00:00,Wireless Mouse,Electronics,1200,Completed
10646,356,2026-03-11 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10647,356,2026-03-23 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10648,356,2026-05-16 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10649,357,2026-01-09 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10650,357,2026-01-27 00:00:00,Leather Notebook,Stationery,1200,Completed
10651,357,2026-03-21 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10652,357,2026-04-10 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10653,359,2026-03-02 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10654,359,2026-03-19 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10655,359,2026-04-01 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10656,359,2026-05-18 00:00:00,Ergonomic Office Chair,Furniture,25000,Returned
10657,361,2026-03-17 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10658,361,2026-04-30 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10659,361,2026-05-14 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10660,362,2026-04-03 00:00:00,Wireless Mouse,Electronics,2400,Completed
10661,363,2026-02-20 00:00:00,Leather Notebook,Stationery,1200,Returned
10662,364,2026-02-08 00:00:00,Wireless Mouse,Electronics,1200,Completed
10663,364,2026-03-12 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10664,365,2026-01-19 00:00:00,Yoga Mat,Fitness,1500,Completed
10665,365,2026-02-17 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10666,365,2026-03-27 00:00:00,Yoga Mat,Fitness,1500,Completed
10667,365,2026-05-11 00:00:00,Yoga Mat,Fitness,1500,Completed
10668,366,2026-02-01 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10669,366,2026-03-30 00:00:00,Wireless Mouse,Electronics,1200,Completed
10670,366,2026-04-16 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10671,367,2026-02-13 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10672,367,2026-04-11 00:00:00,Leather Notebook,Stationery,1800,Completed
10673,367,2026-04-28 00:00:00,Leather Notebook,Stationery,1200,Completed
10674,367,2026-05-09 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10675,368,2025-12-27 00:00:00,Wireless Mouse,Electronics,2400,Completed
10676,368,2026-02-04 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10677,368,2026-03-10 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10678,368,2026-05-08 00:00:00,Leather Notebook,Stationery,1200,Completed
10679,370,2025-12-31 00:00:00,Wireless Mouse,Electronics,1200,Completed
10680,370,2026-01-21 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10681,370,2026-03-07 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10682,372,2026-01-16 00:00:00,Resistance Bands Set,Fitness,950,Completed
10683,372,2026-02-05 00:00:00,LED Desk Lamp,Furniture,6600,Returned
10684,372,2026-03-16 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10685,372,2026-05-11 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10686,373,2026-03-03 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10687,373,2026-04-20 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10688,374,2026-01-11 00:00:00,Leather Notebook,Stationery,600,Completed
10689,374,2026-02-25 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10690,374,2026-03-26 00:00:00,Wireless Mouse,Electronics,2400,Completed
10691,374,2026-04-13 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10692,375,2025-12-30 00:00:00,Leather Notebook,Stationery,1200,Completed
10693,375,2026-01-22 00:00:00,Water Bottle 1L,Fitness,2400,Completed
