order_id,customer_id,order_date,product_name,category,amount,status
10347,169,2026-01-16 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10348,169,2026-02-22 00:00:00,Wireless Mouse,Electronics,2400,Completed
10349,169,2026-03-06 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10350,170,2026-01-01 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10351,171,2026-03-02 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10352,172,2026-02-06 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10353,172,2026-03-23 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10354,172,2026-04-12 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10355,172,2026-05-01 00:00:00,Leather Notebook,Stationery,1200,Completed
10356,173,2026-01-24 00:00:00,Wireless Mouse,Electronics,2400,Completed
10357,173,2026-03-18 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10358,174,2026-01-11 00:00:00,Leather Notebook,Stationery,1200,Returned
10359,174,2026-01-31 00:00:00,Yoga Mat,Fitness,3000,Completed
10360,175,2026-01-05 00:00:00,Wireless Mouse,Electronics,2400,Completed
10361,175,2026-02-08 00:00:00,Leather Notebook,Stationery,600,Completed
10362,176,2026-01-29 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10363,176,2026-03-10 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10364,176,2026-04-16 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10365,176,2026-05-27 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10366,178,2026-03-29 00:00:00,Water Bottle 1L,Fitness,800,Completed
10367,179,2026-02-16 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10368,180,2026-01-14 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10369,180,2026-02-14 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10370,180,2026-03-26 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10371,180,2026-04-16 00:00:00,Noise Cancelling Headphones,Electronics,8500,Returned
10372,180,2026-05-19 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10373,180,2026-06-01 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10374,181,2026-05-18 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10375,182,2026-03-19 00:00:00,Resistance Bands Set,Fitness,950,Completed
10376,182,2026-03-30 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10377,182,2026-05-06 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10378,182,2026-05-16 00:00:00,Resistance Bands Set,Fitness,950,Completed
10379,185,2025-12-27 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10380,185,2026-02-05 00:00:00,Yoga Mat,Fitness,4500,Completed
10381,185,2026-03-26 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10382,185,2026-05-05 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10383,185,2026-05-31 00:00:00,Yoga Mat,Fitness,4500,Completed
10384,187,2025-12-22 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10385,187,2026-01-29 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10386,187,2026-03-27 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10387,187,2026-05-04 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10388,187,2026-05-22 00:00:00,Wireless Mouse,Electronics,3600,Completed
10389,188,2026-03-09 00:00:00,Wireless Mouse,Electronics,2400,Completed
10390,188,2026-04-22 00:00:00,Wireless Mouse,Electronics,2400,Completed
10391,189,2026-04-29 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10392,191,2026-03-05 00:00:00,Yoga Mat,Fitness,3000,Completed
10393,191,2026-04-17 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10394,191,2026-05-20 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10395,192,2026-01-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10396,192,2026-02-21 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10397,192,2026-03-14 00:00:00,Water Bottle 1L,Fitness,800,Completed
10398,192,2026-04-28 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10399,192,2026-05-11 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10400,193,2025-12-16 00:00:00,Resistance Bands Set,Fitness,950,Returned
10401,193,2026-01-19 00:00:00,Resistance Bands Set,Fitness,950,Completed
10402,193,2026-03-05 00:00:00,Wireless Mouse,Electronics,2400,Completed
10403,193,2026-04-19 00:00:00,Yoga Mat,Fitness,1500,Completed
10404,194,2026-02-20 00:00:00,Yoga Mat,Fitness,3000,Completed
10405,194,2026-03-19 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10406,194,2026-04-14 00:00:00,Wireless Mouse,Electronics,1200,Completed
10407,195,2026-03-05 00:00:00,Wireless Mouse,Electronics,1200,Completed
10408,195,2026-03-21 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10409,195,2026-05-03 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10410,197,2025-12-13 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10411,197,2026-02-07 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10412,197,2026-03-17 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10413,197,2026-05-12 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10414,198,2026-06-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10415,199,2026-04-04 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10416,199,2026-05-15 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10417,200,2026-04-30 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10418,200,2026-05-31 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10419,201,2026-01-28 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10420,201,2026-03-14 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10421,201,2026-04-09 00:00:00,Yoga Mat,Fitness,1500,Completed
10422,202,2026-01-30 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10423,202,2026-02-10 00:00:00,Noise Cancelling Headphones,Electronics,25500,Returned
10424,202,2026-03-10 00:00:00,Yoga Mat,Fitness,1500,Completed
10425,204,2026-04-26 00:00:00,Leather Notebook,Stationery,1200,Completed
10426,206,2026-03-23 00:00:00,Leather Notebook,Stationery,1200,Completed
10427,206,2026-04-05 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10428,206,2026-05-14 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10429,206,2026-05-26 00:00:00,Yoga Mat,Fitness,3000,Completed
10430,207,2026-03-18 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10431,207,2026-04-15 00:00:00,Yoga Mat,Fitness,3000,Completed
10432,207,2026-05-23 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10433,208,2025-12-14 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10434,208,2026-01-02 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10435,208,2026-01-28 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10436,208,2026-03-14 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10437,209,2026-02-02 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10438,209,2026-04-02 00:00:00,Yoga Mat,Fitness,4500,Completed
10439,209,2026-05-01 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10440,210,2026-03-11 00:00:00,Gel Pen Pack of 10,Stationery,500,Returned
10441,210,2026-04-02 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10442,210,2026-04-20 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10443,210,2026-05-01 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10444,210,2026-05-24 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10445,211,2025-12-14 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10446,211,2025-12-26 00:00:00,Yoga Mat,Fitness,4500,Completed
10447,211,2026-02-19 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10448,211,2026-03-10 00:00:00,Yoga Mat,Fitness,1500,Completed
10449,211,2026-04-14 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10450,211,2026-05-29 00:00:00,Water Bottle 1L,Fitness,2400,Returned
10451,212,2025-12-04 00:00:00,Water Bottle 1L,Fitness,800,Returned
10452,212,2025-12-26 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10453,212,2026-02-06 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10454,212,2026-04-04 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10455,213,2026-01-19 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10456,213,2026-02-28 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10457,214,2026-01-14 00:00:00,Yoga Mat,Fitness,1500,Completed
10458,214,2026-02-24 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10459,214,2026-03-30 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10460,215,2026-05-17 00:00:00,Wireless Mouse,Electronics,1200,Completed
10461,216,2026-03-30 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10462,216,2026-04-18 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10463,216,2026-05-23 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10464,217,2026-04-05 00:00:00,Leather Notebook,Stationery,1200,Completed
10465,218,2026-01-26 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10466,218,2026-03-24 00:00:00,Leather Notebook,Stationery,600,Completed
10467,218,2026-04-04 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10468,218,2026-05-28 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10469,219,2026-04-22 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10470,220,2026-03-27 00:00:00,Leather Notebook,Stationery,1200,Completed
10471,220,2026-04-08 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10472,220,2026-05-23 00:00:00,Gel Pen Pack of 10,Stationery,750,Completed
10473,221,2026-05-05 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10474,222,2026-04-15 00:00:00,Yoga Mat,Fitness,3000,Completed
10475,222,2026-04-27 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10476,224,2026-01-12 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10477,225,2026-04-30 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10478,226,2026-05-07 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10479,227,2026-04-23 00:00:00,Wireless Mouse,Electronics,2400,Completed
10480,228,2025-12-18 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10481,228,2026-02-14 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10482,228,2026-03-06 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10483,228,2026-05-03 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10484,230,2026-03-23 00:00:00,Ergonomic Office Chair,Furniture,12500,Returned
10485,230,2026-04-11 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10486,230,2026-05-12 00:00:00,Leather Notebook,Stationery,1200,Completed
10487,231,2026-04-07 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10488,232,2026-02-26 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10489,232,2026-03-12 00:00:00,Yoga Mat,Fitness,1500,Completed
10490,232,2026-04-13 00:00:00,Wireless Mouse,Electronics,1200,Completed
10491,234,2026-01-09 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10492,234,2026-02-17 00:00:00,Resistance Bands Set,Fitness,950,Completed
10493,234,2026-04-03 00:00:00,Yoga Mat,Fitness,4500,Completed
10494,235,2026-02-28 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10495,237,2026-01-04 00:00:00,Yoga Mat,Fitness,1500,Completed
10496,237,2026-01-31 00:00:00,Yoga Mat,Fitness,3000,Completed
10497,240,2025-12-23 00:00:00,Noise Cancelling Headphones,Electronics,17000,Returned
10498,240,2026-02-07 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10499,240,2026-03-24 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10500,241,2026-04-26 00:00:00,Wireless Mouse,Electronics,2400,Returned
10501,242,2026-04-21 00:00:00,Water Bottle 1L,Fitness,800,Completed
10502,243,2026-02-24 00:00:00,Leather Notebook,Stationery,1200,Completed
10503,243,2026-03-17 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10504,243,2026-04-11 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10505,243,2026-05-18 00:00:00,Mechanical Keyboard,Electronics,9000,Returned
10506,245,2026-05-31 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10507,246,2026-02-24 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10508,247,2026-01-13 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10509,247,2026-02-28 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10510,248,2026-04-14 00:00:00,Yoga Mat,Fitness,3000,Completed
10511,248,2026-04-27 00:00:00,Gel Pen Pack of 10,Stationery,500,Returned
10512,249,2026-02-25 00:00:00,Resistance Bands Set,Fitness,950,Completed
10513,249,2026-04-02 00:00:00,Water Bottle 1L,Fitness,800,Completed
10514,249,2026-05-03 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10515,250,2026-02-12 00:00:00,Leather Notebook,Stationery,600,Completed
10516,251,2026-05-27 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10517,252,2025-12-31 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10518,252,2026-01-27 00:00:00,Wireless Mouse,Electronics,1200,Completed
10519,252,2026-03-12 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10520,252,2026-04-15 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10521,253,2026-01-08 00:00:00,Resistance Bands Set,Fitness,950,Completed
10522,254,2026-02-06 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10523,254,2026-03-23 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10524,254,2026-04-24 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10525,254,2026-05-14 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10526,257,2026-04-03 00:00:00,Yoga Mat,Fitness,1500,Completed
10527,258,2026-04-24 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10528,258,2026-05-17 00:00:00,Water Bottle 1L,Fitness,2400,Completed
10529,259,2026-02-03 00:00:00,Leather Notebook,Stationery,1200,Completed
10530,260,2026-01-05 00:00:00,Wireless Mouse,Electronics,1200,Completed
10531,260,2026-01-22 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10532,260,2026-02-09 00:00:00,Resistance Bands Set,Fitness,950,Completed
10533,260,2026-03-04 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10534,260,2026-04-11 00:00:00,Water Bottle 1L,Fitness,800,Completed
10535,260,2026-05-06 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10536,263,2026-03-24 00:00:00,Wireless Mouse,Electronics,1200,Completed
10537,263,2026-05-21 00:00:00,Noise Cancelling Headphones,Electronics,17000,Returned
10538,264,2026-01-15 00:00:00,Yoga Mat,Fitness,1500,Completed
10539,264,2026-03-01 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10540,264,2026-04-16 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10541,264,2026-05-03 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10542,265,2026-01-14 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10543,265,2026-02-03 00:00:00,Leather Notebook,Stationery,600,Completed
10544,265,2026-03-20 00:00:00,Yoga Mat,Fitness,4500,Completed
10545,265,2026-04-11 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10546,266,2025-12-18 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10547,266,2026-01-11 00:00:00,Resistance Bands Set,Fitness,950,Completed
10548,266,2026-01-26 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10549,266,2026-03-12 00:00:00,Wireless Mouse,Electronics,2400,Completed
10550,270,2026-04-07 00:00:00,LED Desk Lamp,Furniture,4400,Returned
10551,270,2026-04-21 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10552,270,2026-05-20 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10553,271,2025-12-04 00:00:00,Leather Notebook,Stationery,1200,Completed
10554,271,2026-01-20 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10555,271,2026-03-12 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10556,271,2026-04-20 00:00:00,Yoga Mat,Fitness,1500,Completed
10557,271,2026-05-21 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10558,273,2026-05-01 00:00:00,Wireless Mouse,Electronics,1200,Completed
10559,274,2026-04-01 00:00:00,Wireless Mouse,Electronics,2400,Completed
10560,274,2026-04-22 00:00:00,Leather Notebook,Stationery,1800,Completed
10561,274,2026-05-05 00:00:00,Water Bottle 1L,Fitness,800,Completed
10562,275,2026-04-05 00:00:00,Wireless Mouse,Electronics,1200,Completed
10563,275,2026-05-04 00:00:00,Wireless Mouse,Electronics,1200,Completed
10564,277,2026-01-28 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10565,278,2026-02-24 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10566,278,2026-04-23 00:00:00,Leather Notebook,Stationery,1800,Completed
10567,278,2026-05-06 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10568,279,2026-05-20 00:00:00,Yoga Mat,Fitness,1500,Completed
10569,280,2026-03-23 00:00:00,Wireless Mouse,Electronics,1200,Completed
10570,280,2026-04-09 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10571,281,2026-05-19 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10572,282,2026-02-28 00:00:00,Leather Notebook,Stationery,1200,Returned
10573,282,2026-03-25 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10574,282,2026-04-12 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10575,282,2026-04-22 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10576,282,2026-05-16 00:00:00,Mechanical Keyboard,Electronics,4500,Returned
10577,283,2026-01-23 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10578,283,2026-02-11 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10579,283,2026-02-23 00:00:00,Yoga Mat,Fitness,4500,Completed
10580,283,2026-03-24 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10581,283,2026-05-04 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10582,284,2025-12-11 00:00:00,Leather Notebook,Stationery,600,Completed
10583,284,2026-01-08 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10584,284,2026-02-08 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10585,285,2025-12-23 00:00:00,Resistance Bands Set,Fitness,950,Completed
10586,285,2026-02-12 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10587,285,2026-03-13 00:00:00,Resistance Bands Set,Fitness,950,Completed
10588,286,2025-12-23 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10589,286,2026-01-15 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10590,286,2026-02-01 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10591,286,2026-03-26 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10592,288,2026-01-09 00:00:00,Water Bottle 1L,Fitness,800,Completed
10593,288,2026-02-15 00:00:00,Wireless Mouse,Electronics,2400,Completed
10594,288,2026-03-30 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10595,288,2026-04-19 00:00:00,Yoga Mat,Fitness,3000,Completed
10596,289,2026-03-06 00:00:00,Leather Notebook,Stationery,1200,Completed
10597,289,2026-05-01 00:00:00,Yoga Mat,Fitness,4500,Completed
10598,290,2026-04-09 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10599,290,2026-04-29 00:00:00,Leather Notebook,Stationery,1200,Completed
10600,291,2025-12-09 00:00:00,Leather Notebook,Stationery,1200,Completed
10601,291,2026-01-23 00:00:00,Leather Notebook,Stationery,1800,Completed
10602,291,2026-03-01 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10603,291,2026-03-25 00:00:00,Leather Notebook,Stationery,1200,Completed
10604,291,2026-04-11 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10605,292,2026-02-18 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10606,292,2026-04-07 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10607,292,2026-04-18 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10608,292,2026-05-09 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10609,293,2026-05-03 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10610,293,2026-05-21 00:00:00,Resistance Bands Set,Fitness,2850,Completed
10611,294,2026-02-25 00:00:00,Resistance Bands Set,Fitness,950,Completed
10612,296,2026-01-21 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10613,296,2026-03-05 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10614,296,2026-05-01 00:00:00,Noise Cancelling Headphones,Electronics,8500,Returned
10615,298,2025-12-18 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10616,298,2026-01-28 00:00:00,Noise Cancelling Headphones,Electronics,17000,Returned
10617,298,2026-03-13 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10618,299,2025-12-28 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10619,301,2026-03-18 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10620,302,2026-04-05 00:00:00,Ergonomic Office Chair,Furniture,25000,Returned
10621,302,2026-05-25 00:00:00,Resistance Bands Set,Fitness,950,Completed
10622,303,2026-01-25 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10623,304,2026-01-17 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10624,304,2026-02-12 00:00:00,Leather Notebook,Stationery,1800,Completed
10625,304,2026-03-05 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10626,304,2026-05-02 00:00:00,Leather Notebook,Stationery,1800,Completed
10627,305,2026-04-08 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10628,305,2026-04-25 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10629,306,2026-01-07 00:00:00,Leather Notebook,Stationery,600,Completed
10630,306,2026-03-03 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10631,306,2026-04-14 00:00:00,Water Bottle 1L,Fitness,800,Completed
10632,309,2026-02-06 00:00:00,Yoga Mat,Fitness,3000,Completed
10633,309,2026-03-19 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10634,310,2025-12-03 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10635,310,2026-01-12 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10636,310,2026-02-02 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10637,310,2026-02-16 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10638,310,2026-03-24 00:00:00,Wireless Mouse,Electronics,1200,Completed
10639,310,2026-04-29 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10640,311,2026-04-16 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10641,311,2026-05-30 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10642,312,2026-02-21 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10643,312,2026-03-23 00:00:00,Yoga Mat,Fitness,4500,Completed
10644,312,2026-05-15 00:00:00,Resistance Bands Set,Fitness,950,Completed
10645,313,2026-05-26 00:00:00,Leather Notebook,Stationery,600,Completed
10646,314,2026-02-10 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10647,314,2026-02-28 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10648,314,2026-03-27 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10649,315,2026-01-30 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10650,315,2026-03-13 00:00:00,Mechanical Keyboard,Electronics,13500,Completed
10651,315,2026-05-05 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10652,316,2025-12-20 00:00:00,LED Desk Lamp,Furniture,2200,Completed
10653,316,2026-01-22 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10654,316,2026-02-12 00:00:00,Noise Cancelling Headphones,Electronics,8500,Completed
10655,317,2026-04-15 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10656,317,2026-05-15 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10657,318,2026-02-19 00:00:00,Yoga Mat,Fitness,1500,Completed
10658,318,2026-04-08 00:00:00,Yoga Mat,Fitness,1500,Completed
10659,318,2026-04-23 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10660,319,2026-05-18 00:00:00,Wireless Mouse,Electronics,1200,Completed
10661,320,2026-04-16 00:00:00,Yoga Mat,Fitness,3000,Completed
10662,320,2026-05-12 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10663,321,2025-12-19 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10664,321,2026-02-06 00:00:00,Resistance Bands Set,Fitness,950,Completed
10665,321,2026-03-13 00:00:00,Noise Cancelling Headphones,Electronics,17000,Completed
10666,321,2026-03-25 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10667,321,2026-05-15 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10668,321,2026-05-30 00:00:00,Wireless Mouse,Electronics,1200,Completed
10669,322,2026-05-24 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10670,323,2026-05-19 00:00:00,LED Desk Lamp,Furniture,4400,Completed
10671,324,2026-02-09 00:00:00,Gel Pen Pack of 10,Stationery,250,Completed
10672,324,2026-02-20 00:00:00,Gel Pen Pack of 10,Stationery,500,Returned
10673,324,2026-03-15 00:00:00,Ergonomic Office Chair,Furniture,12500,Completed
10674,324,2026-04-25 00:00:00,LED Desk Lamp,Furniture,6600,Completed
10675,324,2026-05-21 00:00:00,Ergonomic Office Chair,Furniture,25000,Completed
10676,325,2025-12-07 00:00:00,Resistance Bands Set,Fitness,1900,Completed
10677,325,2026-01-11 00:00:00,Wireless Mouse,Electronics,3600,Completed
10678,325,2026-03-09 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10679,325,2026-05-06 00:00:00,Wireless Mouse,Electronics,1200,Completed
10680,326,2026-05-13 00:00:00,Mechanical Keyboard,Electronics,9000,Completed
10681,327,2026-04-05 00:00:00,Gel Pen Pack of 10,Stationery,500,Completed
10682,327,2026-05-10 00:00:00,Noise Cancelling Headphones,Electronics,25500,Completed
10683,328,2026-03-22 00:00:00,Mechanical Keyboard,Electronics,4500,Completed
10684,328,2026-05-21 00:00:00,Wireless Mouse,Electronics,3600,Completed
10685,329,2026-04-11 00:00:00,Wireless Mouse,Electronics,1200,Completed
10686,329,2026-04-29 00:00:00,Leather Notebook,Stationery,600,Completed
10687,329,2026-05-12 00:00:00,Yoga Mat,Fitness,4500,Completed
10688,330,2026-03-13 00:00:00,Water Bottle 1L,Fitness,1600,Completed
10689,330,2026-05-07 00:00:00,Ergonomic Office Chair,Furniture,37500,Completed
10690,333,2026-05-16 00:00:00,Leather Notebook,Stationery,600,Completed
10691,335,2025-12-02 00:00:00,LED Desk Lamp,Furniture,2200,Completed
